,AP,BLESS,Battig,ESSLI_1a,ESSLI_2b,ESSLI_2c,MEN,MTurk,RG65,RW,SimLex999,TR9856,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2
0,0.5323383084577115,0.445,0.24201873446759703,0.6363636363636364,0.775,0.5555555555555556,0.6538577806421605,0.5807918543791111,0.6398356512678466,0.24109352740292384,0.29640272845183285,0.08417070985310877,0.6653894839129836,0.6306082320736567,0.7159323866960937,0.09327670896438804,0.254375,0.13571267740928777
