,AP,BLESS,Battig,ESSLI_1a,ESSLI_2b,ESSLI_2c,MEN,MTurk,RG65,RW,SimLex999,TR9856,WS353,WS353R,WS353S,Google,MSR,SemEval2012_2
0,0.22139303482587064,0.225,0.10820110877461289,0.4772727272727273,0.7000000000000001,0.4666666666666667,0.09149132095070574,-0.0012759482808695282,0.05258498918599616,0.20825827978127823,0.13887912005939188,0.09393400322475022,0.30886033127827434,0.20518063521427618,0.3676240146901619,0.002404830126893164,0.01125,0.09991174624946031
